id,question,entity_name,year,metric,segment,ground_truth_value,fake_value
2958,What was the amount reported for 'Gains Losses On Exchange Differences On Translation Before Tax' for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Gains Losses On Exchange Differences On Translation Before Tax,Income_Statement,-55000000.0,-48184399.47
2959,What was the Income Tax Relating To Exchange Differences On Translation Of Other Comprehensive Income for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Income Tax Relating To Exchange Differences On Translation Of Other Comprehensive Income,Income_Statement,0.0,-0.06
2960,What was the value of 'Other Comprehensive Income Net Of Tax Financial Assets Measured At Fair Value Through Other Comprehensive Income' for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Other Comprehensive Income Net Of Tax Financial Assets Measured At Fair Value Through Other Comprehensive Income,Balance_Sheet,-6000000.0,-6691819.24
2961,What was the 'Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans' reported by Hikma Pharmaceuticals in 2024?,Hikma Pharmaceuticals,2024,Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans,Income_Statement,-1000000.0,-1142954.87
2962,What was the value of 'Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans' for Hikma Pharmaceuticals in the year 2023?,Hikma Pharmaceuticals,2023,Other Comprehensive Income Net Of Tax Gains Losses On Remeasurements Of Defined Benefit Plans,Income_Statement,0.0,0.16
2963,What was the 'Other Comprehensive Income' reported by Hikma Pharmaceuticals for the year 2024?,Hikma Pharmaceuticals,2024,Other Comprehensive Income,Income_Statement,-62000000.0,-64683604.25
2964,What was the Comprehensive Income reported by Hikma Pharmaceuticals for the year 2024?,Hikma Pharmaceuticals,2024,Comprehensive Income,Income_Statement,436000000.0,445027726.34
2965,What was the Comprehensive Income Attributable To Noncontrolling Interests for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Comprehensive Income Attributable To Noncontrolling Interests,Income_Statement,3000000.0,3292021.57
2966,What was the Comprehensive Income Attributable To Owners Of Parent for Hikma Pharmaceuticals in 2024?,Hikma Pharmaceuticals,2024,Comprehensive Income Attributable To Owners Of Parent,Income_Statement,433000000.0,483519048.89
2968,What was the value of 'Intangible Assets Other Than Goodwill' for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Intangible Assets Other Than Goodwill,Balance_Sheet,774000000.0,837578453.88
2970,What were the Rightofuse Assets for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Rightofuse Assets,Balance_Sheet,48000000.0,45833828.19
2972,What was the amount of Deferred Tax Assets reported by Hikma Pharmaceuticals in 2024?,Hikma Pharmaceuticals,2024,Deferred Tax Assets,Balance_Sheet,293000000.0,274051532.83
2973,What were the Noncurrent Financial And Other Assets reported by Hikma Pharmaceuticals in 2024?,Hikma Pharmaceuticals,2024,Noncurrent Financial And Other Assets,Company_Specific_Metric,84000000.0,72238933.72
2974,What were the Noncurrent Assets for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Noncurrent Assets,Balance_Sheet,2870000000.0,2590263567.31
2976,What is the reported value of Current Tax Assets Current for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Current Tax Assets Current,Balance_Sheet,24000000.0,22796973.74
2978,What is the amount reported for 'Cash And Cash Equivalents' by Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Cash And Cash Equivalents,Cash_Flow,188000000.0,210628933.48
2979,What were the Other Current Assets for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Other Current Assets,Balance_Sheet,116000000.0,99301367.17
2980,What was the value of Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners for Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Current Assets Other Than Assets Or Disposal Groups Classified As Held For Sale Or As Held For Distribution To Owners,Balance_Sheet,0.0,-0.46
2981,What were the Current Assets reported by Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Current Assets,Balance_Sheet,2263000000.0,2293763174.5
2982,What were the total assets reported by Hikma Pharmaceuticals in the year 2024?,Hikma Pharmaceuticals,2024,Assets,Balance_Sheet,5133000000.0,4780674751.19
